Frequency,RinV
1085,0.000183106
1085,0.000213624
1085,0.000213624
1085,0.000183106
1085,0.000122071
1085,0.000152589
1085,0.000305178
1085,9.15532e-05
1085,9.15532e-05
1085,6.10356e-05
1085,0.000244142
1085,0.000152589
1085,9.15532e-05
1085,6.10356e-05
1085,0.000122071
1085,0.000183106
1085,0.000213624
1085,0.000122071
1085,0.000213624
1085,0.000122071
1085,0.000122071
1085,0.000183106
1085,0.000213624
1085,0.000183106
1085,0.000122071
1085,0.000213624
1085,0.000183106
1085,9.15532e-05
1085,0.000213624
1085,9.15532e-05
1090,0.00103761
1090,0.000366213
1090,0.000122071
1090,0.000152589
1090,0.000122071
1090,0.000122071
1090,9.15532e-05
1090,6.10356e-05
1090,0.000122071
1090,3.05178e-05
1090,3.05178e-05
1090,3.05178e-05
1090,9.15532e-05
1090,6.10356e-05
1090,0.000122071
1090,6.10356e-05
1090,0.000122071
1090,6.10356e-05
1090,9.15532e-05
1090,0.000122071
1090,0.000152589
1090,0.000122071
1090,0.000122071
1090,0.000122071
1090,0.000122071
1090,6.10356e-05
1090,0.000183106
1090,3.05178e-05
1090,0.000122071
1090,0.000183106
1090,3.05178e-05
1090,9.15532e-05
1090,9.15532e-05
1090,6.10356e-05
1090,3.05178e-05
1090,9.15532e-05
1090,0.000122071
1090,9.15532e-05
1090,0.000244142
1090,0.000152589
1090,0.000152589
1090,0.000122071
1090,0.000122071
1090,0.000213624
1090,6.10356e-05
1090,0.000122071
1090,3.05178e-05
1090,3.05178e-05
1090,6.10356e-05
1090,3.05178e-05
1095,0.000823978
1095,0.000457766
1095,0.000305178
1095,0.000152589
1095,0.000305178
1095,0.000152589
1095,0.000213624
1095,0.000213624
1095,0.000305178
1095,0.00027466
1095,6.10356e-05
1095,0.000213624
1095,0.000305178
1095,0.000183106
1095,0.000335695
1095,0.000152589
1095,0.000335695
1095,0.000183106
1095,0.000213624
1095,0.000183106
1095,0.000213624
1095,0.00039673
1095,0.000152589
1095,0.000244142
1095,0.000244142
1095,0.000213624
1095,0.000244142
1095,0.00027466
1095,0.000213624
1095,0.000213624
1095,0.000305178
1095,0.000213624
1095,0.00027466
1095,0.000335695
1095,0.000122071
1095,0.000335695
1095,9.15532e-05
1095,0.000335695
1095,0.000183106
1095,0.000213624
1095,0.000213624
1095,0.000183106
1095,0.000305178
1095,9.15532e-05
1095,0.000305178
1095,0.00027466
1095,0.000244142
1095,0.000335695
1095,0.00027466
1095,0.000213624
1100,0.00256349
1100,0.00283815
1100,0.00299074
1100,0.00308229
1100,0.0029297
1100,0.00296022
1100,0.00299074
1100,0.00308229
1100,0.0029297
1100,0.00323488
1100,0.0029297
1100,0.0034485
1100,0.00289918
1100,0.00317384
1100,0.00311281
1100,0.00305177
1100,0.00311281
1100,0.00317384
1100,0.00296022
1100,0.00317384
1100,0.00296022
1100,0.00296022
1100,0.00308229
1100,0.00305177
1100,0.00320436
1100,0.00299074
1100,0.00311281
1100,0.00283815
1100,0.00308229
1100,0.00308229
1100,0.00323488
1100,0.00280763
1100,0.00296022
1100,0.00256349
1100,0.00280763
1100,0.00268556
1100,0.00271608
1100,0.00271608
1100,0.00283815
1100,0.00286867
1100,0.00302126
1100,0.00289918
1100,0.00289918
1100,0.00299074
1100,0.00277711
1100,0.00302126
1100,0.00302126
1100,0.00286867
1100,0.00308229
1100,0.0029297
1105,0.00122071
1105,0.000366213
1105,9.15532e-05
1105,0.000335695
1105,0.000305178
1105,0.000305178
1105,0.000427248
1105,0.000305178
1105,0.000335695
1105,0.000427248
1105,0.000366213
1105,0.00054932
1105,0.000122071
1105,0.00027466
1105,0.00027466
1105,0.00039673
1105,0.000366213
1105,0.000183106
1105,0.000427248
1105,0.000183106
1105,0.000640873
1105,0.000183106
1105,0.000366213
1105,3.05178e-05
1105,0.000366213
1105,0.000457766
1105,0.000427248
1105,0.000427248
1105,0.000366213
1105,0.000427248
1105,0.00039673
1105,0.000579838
1105,0.000305178
1105,0.00039673
1105,9.15532e-05
1105,0.00039673
1105,0.000366213
1105,0.00067139
1105,0.000335695
1105,0.00054932
1105,0.000244142
1105,0.000366213
1105,0.000457766
1105,0.000244142
1105,0.000488285
1105,0.000152589
1105,0.00054932
1105,0.000183106
1105,0.000427248
1105,0.00027466
1110,0.000946049
1110,6.10356e-05
1110,0.00027466
1110,0.00039673
1110,0.000213624
1110,0.000183106
1110,0.000244142
1110,0.000244142
1110,0.000244142
1110,0.000366213
1110,0.00039673
1110,0.00039673
1110,0.000427248
1110,0.000305178
1110,0.000183106
1110,0.000213624
1110,0.000244142
1110,0.000305178
1110,0.000305178
1110,0.000335695
1110,0.00039673
1110,0.00039673
1110,0.000457766
1110,0.00027466
1110,0.000366213
1110,0.000305178
1110,0.00027466
1110,0.000213624
1110,0.000305178
1110,0.000244142
1110,0.00039673
1110,0.000427248
1110,0.000457766
1110,0.000457766
1110,0.000488285
1110,0.000488285
1110,0.000488285
1110,0.00039673
1110,0.00039673
1110,0.000366213
1110,0.000335695
1110,0.000305178
1110,0.00027466
1110,0.000305178
1110,0.000366213
1110,0.000213624
1110,0.000305178
1110,0.000366213
1110,0.000366213
1110,0.000366213
1115,0.00119019
1115,0.00027466
1115,9.15532e-05
1115,9.15532e-05
1115,0.000122071
1115,0.0
1115,6.10356e-05
1115,9.15532e-05
1115,0.0
1115,3.05178e-05
1115,0.0
1115,0.0
1115,3.05178e-05
1115,9.15532e-05
1115,0.000122071
1115,0.000213624
1115,0.000122071
1115,0.000183106
1115,0.000122071
1115,6.10356e-05
1115,6.10356e-05
1115,6.10356e-05
1115,6.10356e-05
1115,3.05178e-05
1115,0.000152589
1115,0.000122071
1115,0.0
1115,9.15532e-05
1115,0.000152589
1115,9.15532e-05
1115,6.10356e-05
1115,3.05178e-05
1115,0.000152589
1115,9.15532e-05
1115,3.05178e-05
1115,9.15532e-05
1115,0.000122071
1115,9.15532e-05
1115,0.000122071
1115,0.000183106
1115,0.000152589
1115,0.000122071
1115,0.000183106
1115,9.15532e-05
1115,3.05178e-05
1115,6.10356e-05
1115,0.000183106
1115,0.000213624
1115,0.000122071
1115,0.000122071
1120,0.00131226
1120,0.000305178
1120,6.10356e-05
1120,6.10356e-05
1120,9.15532e-05
1120,6.10356e-05
1120,0.0
1120,6.10356e-05
1120,0.0
1120,9.15532e-05
1120,6.10356e-05
1120,0.000122071
1120,9.15532e-05
1120,6.10356e-05
1120,6.10356e-05
1120,6.10356e-05
1120,3.05178e-05
1120,0.0
1120,3.05178e-05
1120,6.10356e-05
1120,9.15532e-05
1120,3.05178e-05
1120,6.10356e-05
1120,9.15532e-05
1120,9.15532e-05
1120,6.10356e-05
1120,6.10356e-05
1120,3.05178e-05
1120,3.05178e-05
1120,9.15532e-05
1120,6.10356e-05
1120,9.15532e-05
1120,6.10356e-05
1120,3.05178e-05
1120,6.10356e-05
1120,0.000183106
1120,0.000122071
1120,6.10356e-05
1120,6.10356e-05
1120,9.15532e-05
1120,6.10356e-05
1120,9.15532e-05
1120,9.15532e-05
1120,9.15532e-05
1120,6.10356e-05
1120,0.000122071
1120,9.15532e-05
1120,0.000122071
1120,9.15532e-05
1120,6.10356e-05
1125,0.00134278
1125,0.000457766
1125,9.15532e-05
1125,6.10356e-05
1125,6.10356e-05
1125,9.15532e-05
1125,0.000122071
1125,0.000244142
1125,9.15532e-05
1125,0.000183106
1125,0.000213624
1125,6.10356e-05
1125,0.0
1125,9.15532e-05
1125,0.000122071
1125,0.000122071
1125,0.000122071
1125,6.10356e-05
1125,0.000152589
1125,9.15532e-05
1125,9.15532e-05
1125,0.000122071
1125,0.000122071
1125,0.000183106
1125,0.000213624
1125,0.000213624
1125,9.15532e-05
1125,9.15532e-05
1125,0.000122071
1125,3.05178e-05
1125,9.15532e-05
1125,9.15532e-05
1125,6.10356e-05
1125,0.000122071
1125,0.000183106
1125,0.000122071
1125,0.000183106
1125,9.15532e-05
1125,0.000122071
1125,6.10356e-05
1125,0.000152589
1125,0.000152589
1125,6.10356e-05
1125,0.000183106
1125,0.000152589
1125,9.15532e-05
1125,0.000183106
1125,0.000122071
1125,0.000122071
1125,0.000183106
1130,0.000610355
1130,9.15532e-05
1130,9.15532e-05
1130,9.15532e-05
1130,0.000122071
1130,3.05178e-05
1130,9.15532e-05
1130,0.000122071
1130,6.10356e-05
1130,9.15532e-05
1130,0.000122071
1130,0.0
1130,3.05178e-05
1130,0.000122071
1130,9.15532e-05
1130,3.05178e-05
1130,0.000122071
1130,3.05178e-05
1130,3.05178e-05
1130,0.000122071
1130,6.10356e-05
1130,0.0
1130,9.15532e-05
1130,3.05178e-05
1130,6.10356e-05
1130,0.000152589
1130,9.15532e-05
1130,0.0
1130,6.10356e-05
1130,0.000183106
1130,0.000183106
1130,9.15532e-05
1130,6.10356e-05
1130,3.05178e-05
1130,0.0
1130,0.000122071
1130,0.0
1130,6.10356e-05
1130,6.10356e-05
1130,9.15532e-05
1130,9.15532e-05
1130,0.000152589
1130,0.000122071
1130,3.05178e-05
1130,6.10356e-05
1130,6.10356e-05
1130,9.15532e-05
1130,6.10356e-05
1130,6.10356e-05
1130,0.0
1135,0.00207521
1135,0.000762943
1135,0.000213624
1135,0.000183106
1135,0.000244142
1135,0.000366213
1135,0.000122071
1135,0.000305178
1135,0.000305178
1135,0.000335695
1135,0.000213624
1135,0.000366213
1135,0.00027466
1135,0.000305178
1135,0.000366213
1135,0.000244142
1135,0.000335695
1135,0.000122071
1135,0.000183106
1135,0.00027466
1135,0.000152589
1135,0.000183106
1135,0.000244142
1135,0.000152589
1135,9.15532e-05
1135,0.000213624
1135,0.000122071
1135,6.10356e-05
1135,0.000152589
1135,0.000244142
1135,0.000183106
1135,0.000244142
1135,0.00027466
1135,0.000213624
1135,0.00027466
1135,0.000244142
1135,0.000183106
1135,0.00027466
1135,0.000335695
1135,0.00027466
1135,0.000183106
1135,0.000305178
1135,0.00027466
1135,0.000244142
1135,0.000183106
1135,9.15532e-05
1135,0.000213624
1135,0.000213624
1135,6.10356e-05
1135,9.15532e-05
1140,0.0022278
1140,0.00100709
1140,0.000488285
1140,0.00054932
1140,0.000488285
1140,0.000488285
1140,0.000488285
1140,0.000366213
1140,0.000640873
1140,0.000762943
1140,0.000732426
1140,0.000701908
1140,0.000732426
1140,0.000579838
1140,0.00067139
1140,0.00067139
1140,0.00054932
1140,0.000457766
1140,0.000518803
1140,0.000427248
1140,0.000610355
1140,0.000488285
1140,0.000579838
1140,0.000579838
1140,0.000457766
1140,0.00067139
1140,0.000732426
1140,0.000640873
1140,0.000701908
1140,0.00067139
1140,0.000885013
1140,0.000732426
1140,0.000793461
